File Name,Projection #1,Projection #2,Projection #3,Manuscript Title,Author,Publication Year
B08135,-0.07677948,-0.56872785,-1.4438672,"['A treatise of penance, with an explication of the rule, and maner of liuing, of the brethren and sisters, of the Third Order of S. Frauncis; commonly called, of the Order of Penance, ordayned for those which desire to liue holilie. and doe penance in their owne houses. / by F.  W.S. Strict Obser. ;  Whereunto is added, the epistle and annotations vpon this rule, of the Reuerend Father, Fa. Peter Gonzales ... With a catalogue made by him, of the names of the chiefe persons of this order, aswell canonized saincts, as beatified, with the other honorable and worthy persons, who for their vertuous deeds, and holinesse of life, are cronacled to their perpetuall memory here in earth, and no doubt to their euerlasting glorie in heauen..']","['Stanney, William.', 'Gonzales de Mendoza, Pedro.']","[1617, 1616, 1616, 1617]"
A12466,0.0,0.0,0.0,"['A map of Virginia VVith a description of the countrey, the commodities, people, government and religion. VVritten by Captaine Smith, sometimes governour of the countrey. Whereunto is annexed the proceedings of those colonies, since their first departure from England, with the discourses, orations, and relations of the salvages, and the accidents that befell them in all their iournies and discoveries. Taken faithfully as they were written out of the writings of Doctor Russell. Tho. Studley. Anas Todkill. Ieffra Abot. Richard Wiefin. Will. Phettiplace. Nathaniel Povvell. Richard Pots. And the relations of divers other diligent observers there present then, and now many of them in England. By VV.S.', 'Early English books online text creation partnership.  Navigations series.']","['Smith, John', 'Symonds, William', 'Abbay, Thomas.', 'Hole, William']",[1612]
A11806,0.0,0.0,0.0,"['Vox populi, or Newes from Spayne translated according to the Spanish coppie ; which may serve to forwarn both England and the Vnited Provinces how farre to trust to Spanish pretences.']","['Scott, Thomas.']",[1620]
A12467,0.0,0.0,0.0,"['Nevv Englands trials Declaring the successe of 26. ships employed thither within these sixe yeares: with the benefit of that countrey by sea and land: and how to build threescore sayle of good ships, to make a little navie royall. Written by Captaine Iohn Smith.']","['Smith, John']",[1620]
A10502,-0.16349652,-1.2758788,-1.0934099,"['The maiden queene entituled the Britaine shepheardes teares for the death of Astrabomica Augmented the worldes vanitie. Both in sententiall verse, necessary and profitable to bee read of all men. 1607.']","['Raymonde, Henry.']",[1607]
A13235,-0.67947465,-1.1310936,-1.5166416,"['A defence of the Appendix. Or A reply to certaine authorities alleaged in answere to a catalogue of Catholike professors, called, An appendix to the Antitdote VVherein also the booke fondly intituled, The Fisher catched in his owne net, is censured. And the sleights of D. Featly, and D. VVhite in shifting off the catalogue of their owne professors, which they vndertooke to shew, are plainly discouered. By L.D. To the Rt. VVorshipfull Syr Humphry Lynde.']","['L. D.', 'Sweet, John']",[1624]
B15207,0.0,0.0,0.0,"['A most true relation of the affaires of Cleve and Gulick as also of all what hath passed this last summer, since the most excellent and victorious prince, Maurice of Nassau, tooke the field with his armie, encamping before Rees in Cleueland: and the losse of Wesel, taken in by the Marques Spinola: vnto the breaking vp of our armie in the beginning of December last past. 1614. With the articles of the peace, propounded at Santen By Henrie Peacham.', 'Early English books online text creation partnership.']","['Peacham, Henry']",[1615]
A16985,-0.85108817,-0.9478492,-1.5709821,"['An exposition vpon the Lords Prayer, compared with the Decalogue as it was preached in a sermon, at Oatelands: before the most noble, Henry Prince of Wales. Aug. 13. Anno 1603. VVith a postscript, to advertise of an error in all those that leaue out the conclusion of the Lords Prayer. Also, the Creed is annexed, vvith a short and plaine explication of the article, commonly called: He descended to hell. By Hugh Broughton.']","['Broughton, Hugh']",[1613]
A17418,0.49027118,-0.5836674,-2.0428154,"['The doctrine of the Sabbath vindicated in a confutation of a treatise of the Sabbath, written by M. Edward Breerwood against M. Nic. Byfield, wherein these five things are maintained: first, that the fourth Commandement is given to the servant and not to the master onely. Seecondly, that the fourth Commandement is morall. Thirdly, that our owne light workes as well as gainefull and toilesome are forbidden on the Sabbath. Fourthly, that the Lords day is of divine institution. Fifthly, that the Sabbath was instituted from the beginning. By the industrie of an unworthy labourer in Gods vineyard, Richard Byfield, pastor in Long Ditton in Surrey.', 'Early English books online text creation partnership.']","['Byfield, Richard']","[1631, 1611]"
A13118,0.0,0.0,0.0,"['Metallica. Or The treatise of metallica Briefly comprehending the doctrine of diuerse new metallicall inuentions, but especially, how to neale, melt, and worke all kinde of mettle-oares, irons and steeles with sea-coale, pit-coale, earth-coale and brush-fewell. Also a transcript of his Maiesties letters pattents of priuiledge, granted vnto Simon Sturteuant for the said metallicall businesses, for one and thirty yeares. Published in print before the last day of this present Easter terme, as the said Simon Sturteuant was by his Highnesse inioyned.']","['Sturtevant, Simon.', 'England and Wales. Sovereign (1603-1625 : James I).']","[1612, 1611]"
A18071,0.18632412,-1.630377,-1.0895642,"['The preachers trauels Wherein is set downe a true iournall to the confines of the East Indies, through the great countreyes of Syria, Mesopotamia, Armenia, Media, Hircania and Parthia. With the authors returne by the way of Persia, Susiana, Assiria, Chaldæa, and Arabia. Containing a full suruew of the knigdom [sic] of Persia: and in what termes the Persian stands with the Great Turke at this day: also a true relation of Sir Anthonie Sherleys entertainment there: and the estate that his brother, M. Robert Sherley liued in after his departure for Christendome. With the description of a port in the Persian gulf, commodious for our East Indian merchants; and a briefe rehearsall of some grosse absudities [sic] in the Turkish Alcoran. Penned by I.C. sometimes student in Magdalen Colledge in Oxford.', 'Early English books online text creation partnership.  Navigations series.']","['Cartwright, John']","[1611, 1611]"
A14688,-1.0104675,-2.227521,-1.2006488,"['A treatise of Antichrist Conteyning the defence of Cardinall Bellarmines arguments, which inuincibly demonstrate, that the pope is not Antichrist. Against M. George Downam D. of Diuinity, who impugneth the same. By Michael Christopherson priest. The first part.']","['Walpole, Michael']",[1613]
A18501,-0.018718231,-1.5710032,-0.7100285,"['Of wisdome three bookes written in French by Peter Charro[n] Doctr of Lawe in Paris. Translated by Samson Lennard', 'De la sagesse. English']","['Charron, Pierre', 'Lennard, Samson', 'Hole, William']",[1608]
A15794,-0.1727642,-2.0407896,-1.9563924,['The nevv age of old names. By Ios. Wib. Master of Artes of Trinitie Colledge in Cambridge'],"['Wybarne, Joseph.']",[1609]
A18475,0.0,0.0,0.0,"['A true discourse of all the royal passages, tryumphs and ceremonies, obserued at the contract and mariage of the high and mighty Charles, King of Great Britaine, and the most excellentest of ladies, the Lady Henrietta Maria of Burbon, sister to the most Christian King of France Together with her iourney from Paris to Bulloigne, and thence vnto Douer in England, where the King met her, and the manner of their enterview. As also the tryumphant solemnities which passed in their iournies from Douer to the citie of London, and so to Whitehall, &c.', 'Early English books online text creation partnership.  Navigations series.']",[],[1625]
A73571,0.1993013,-0.9659827,-0.79263854,"['Our Lordes famile and many other poinctes depending upon it opened against a Iew, Rabbi David Farar: who disputed many houres, with hope to overthrow the gospel, opened in Ebrew explication of Christianitie; that instructed, Rabbi Abraham Ruben. With a Greke epistle to the Geneveans. By H. Broughton.', 'Early English books online text creation partnership.']","['Broughton, Hugh']",[1608]
A02606,0.67247677,-1.5225158,-1.8815751,"['A true discourse of the present estate of Virginia and the successe of the affaires there till the 18 of Iune. 1614. Together with a relation of the seuerall English townes and forts, the assured hopes of that countrie and the peace concluded with the Indians. The christening of Powhatans daughter and her mariage with an English-man. Written by Raphe Hamor the yonger, late secretarie in that colony.']","['Hamor, Ralph']","[1615, 1614, 1614]"
A68150,0.341502,-1.3159071,-1.7207302,"['A briefe discourse of the scriptures Declaring the seuerall stories, liues, and deaths, of the fathers, from the Creation of Adam, vnto the death of Ioseph: very necessarie to be read and practised, for easie vnderstanding of the Scriptures in a short time.']","['Hayne, Thomas']",[1614]
A13290,-0.41363528,-1.9413303,-1.4995437,"['Virginia. A sermon preached at White-Chappel, in the presence of many, honourable and worshipfull, the aduenturers and planters for Virginia. 25. April. 1609 Published for the benefit and vse of the colony, planted, and to bee planted there, and for the aduancement of their Christian purpose. By William Symonds, preahcer at Saint Sauiors in Southwarke..']","['Symonds, William']",[1609]
A12830,0.46223283,-1.9811578,-1.4365312,"['A geographicall and anthologicall description of all the empires and kingdomes, both of continent and ilands in this terrestriall globe Relating their scituations, manners, customes, prouinces, and gouernements.']","['Stafford, Robert']",[1607]
A13535,0.7436829,-1.4728752,-2.103042,"['A commentarie vpon the Epistle of S. Paul written to Titus. Preached in Cambridge by Thomas Taylor, and now published for the further vse of the Church of God. With three short tables in the end for the easier finding of 1. doctrines, 2. obseruations, 3. questions contained in the same']","['Taylor, Thomas']","[1612, 1612]"
A14514,0.0,0.0,0.0,"['A true and sincere declaration of the purpose and ends of the plantation begun in Virginia of the degrees which it hath receiued; and meanes by which it hath beene aduanced: and the resolution and conclusion of his Maiesties councel of that colony, for the constant and patient prosecution thereof, vntill by the mercies of God it shall retribute a fruitful haruest to the kingdome of heauen, and this common-wealth. Sett forth by the authority of the gouernors and councellors established for that plantation.']",['Counseil for Virginia (England and Wales)'],[1610]
B14433,0.0,0.0,0.0,"['Dauids palme and cedar shewing the reward of the righteous. In a sermon preached at Eccleston church in Lancashire; Iuly, 25. 1614. being the day of dedication of Heskine Schoole: founded by Sir Iames Pemberton knight, late alderman and citizen of London. By William Leigh Bachelor ini Diuinity, and pastor at Standish.', 'Early English books online text creation partnership.']","['Leigh, William']","[1615, 1615]"
A09169,0.4743619,-1.7425147,-1.1179103,"['The image of bothe churches. Hierusalem and Babel vnitie and confusion. Obedienc [sic] and sedition. By, P. D. M.']","['Pattenson, Matthew.']",[1623]
A16711,0.0,0.0,0.0,"['A briefe and true relation of the discouerie of the north part of Virginia being a most pleasant, fruitfull and commodious soile: made this present yeere 1602, by Captaine Bartholomew Gosnold, Captaine Bartholowmew [sic] Gilbert, and diuers other gentlemen their associats, by the permission of the honourable knight, Sir Walter Ralegh, &c. Written by M. Iohn Brereton one of the voyage. Whereunto is annexed a treatise, of M. Edward Hayes, conteining important inducements for the planting in those parts, and finding a passage that way to the South sea, and China.']","['Brereton, John', 'Hayes, Edward']",[1602]
A14660,0.14076123,-1.5973102,-2.0965576,"['The English pharise, or religious ape Being the weekes worke of a poore vnlearned professor of the gospell of Christ, zealously and truely checking the counterfeit professor, but open persecutor of Christs true doctrine and disicpline. By Iohn Walker, dwelling at Leeds in Yorkshire.']","['Walker, John']",[1616]
A11056,0.0,0.0,0.0,"['A true relation of the most prosperous voyage made this present yeere 1605, by Captaine George Waymouth, in the discouery of the land of Virginia where he discouered 60 miles vp a most excellent riuer; together with a most fertile land. Written by Iames Rosier. a gentleman employed in the voyage.', 'Early English books online text creation partnership.  Navigations series.']","['Rosier, James']",[1605]
A16275,-0.0668455,-1.697047,-1.8503575,"['The six bookes of a common-weale. VVritten by I. Bodin a famous lawyer, and a man of great experience in matters of state. Out of the French and Latine copies, done into English, by Richard Knolles', 'Six livres de la République. English']","['Bodin, Jean', 'Knolles, Richard']",[1606]
A16507,0.0,0.0,0.0,"['The mapp and description of Nevv-England together with a discourse of plantation, and collonies: also, a relation of the nature of the climate, and how it agrees with our owne country England. How neere it lyes to New-found-land, Virginia, Noua Francia, Canada, and other parts of the West-Indies. Written by Sr. William Alexander, Knight.', 'Encouragement to colonies', 'Early English books online text creation partnership.  Navigations series.']","['Stirling, William Alexander']",[1630]
A14516,0.0,0.0,0.0,"['By the Counsell of Virginea seeing it hath pleased God ... that now by the wisdome and industry of the Lord Governour settled in Virginea, the state and business of the English plantation there  succeedeth with hope of a most prosperous event ...']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1611]
A12615,0.0,0.0,0.0,"['Virginia richly valued, by the description of the maine land of Florida, her next neighbour out of the foure yeeres continuall trauell and discouerie, for aboue one thousand miles east and west, of Don Ferdinando de Soto, and sixe hundred able men in his companie. Wherin are truly obserued the riches and fertilitie of those parts, abounding with things necessarie, pleasant, and profitable for the life of man: with the natures and dispositions of the inhabitants. Written by a Portugall gentleman of Eluas, emploied in all the action, and translated out of Portugese by Richard Hakluyt.', 'Relaçam verdadeira dos trabalhos que ho governador dom Fernando de Souto e certos fidalgos portugueses passarom no descobrimento da Frolida. English.', 'Early English books online text creation partnership.  Navigations series.']","['Hakluyt, Richard']","[1609, 1609]"
A07768,0.28337994,-1.9714781,-1.271579,"['The mysterie of iniquitie: that is to say, The historie of the papacie Declaring by what degrees it is now mounted to this height, and what oppositions the better sort from time to time haue made against it. Where is also defended the right of emperours, kings, and Christian princes, against the assertions of the cardinals, Bellarmine and Baronius. By Philip Morney, knight, Lord du Plessis, &c. Englished by Samson Lennard.', ""Mystère d'iniquité. English""]","['Mornay, Philippe de', 'Lennard, Samson']",[1612]
A10228,-0.090268165,-1.1735114,-0.20139644,"['Purchas his pilgrimage. Or Relations of the vvorld and the religions obserued in all ages and places discouered, from the Creation vnto this present In foure partes. This first containeth a theologicall and geographicall historie of Asia, Africa, and America, with the ilands adiacent. Declaring the ancient religions before the Floud ... With briefe descriptions of the countries, nations, states, discoueries, priuate and publike customes, and the most remarkable rarities of nature, or humane industrie, in the same. By Samuel Purchas, minister at Estwood in Essex.', 'Early English books online text creation partnership.  Navigations series.']","['Purchas, Samuel']","[1613, 2000, 2001]"
A07967,0.018618485,-1.4942377,-1.815271,"['The Christians manna. Or A treatise of the most blessed and reuerend sacrament of the Eucharist Deuided into tvvo tracts. Written by a Catholike deuine, through occasion of Monsieur Casaubon his epistle to Cardinal Peron, expressing therin the graue and approued iudgment of the Kings Maiesty, touching the doctrine of the reall presence in the Eucharist.']",['R. N.'],[1613]
A21036,-1.0980607,-1.7641943,-0.84504783,"['Sixe evangelical histories of water turned into wine. The Temples purgation. Christ and Nichodemus. Iohns last testimonie. Christ, and the woman of Samaria. Thr rulers sonnes healing. Contayned, in the 2. 3. and 4. chapters of St. Iohns Gospell: opened and handled by the late faithfull seruant of God, Daniel Dyke, Batchelour in Diuinitie. Published since his death, by his brother I.D.', 'Early English books online text creation partnership.']","['Dyke, Daniel', 'Dyke, Jeremiah']","[1617, 1617]"
A07782,-0.10502027,-1.3762112,-1.2525238,"['A Christian dialogue, betweene Theophilus a deformed Catholike in Rome, and Remigius a reformed Catholike in the Church of England Conteining. a plaine and succinct resolution, of sundry very intricate and important points of religion, which doe mightily assaile the weake consciences of the vulgar sort of people; penned ... for the vtter confusion of all seditious Iesuites and Iesuited popelings in England ...']","['Bell, Thomas']",[1609]
A97346,-0.14666225,-1.1984326,-1.1157252,"['A chorographicall description of tracts, riuers, mountains, forests, and other parts of this renowned isle of Great Britain with intermixture of the most remarkeable stories, antiquities, wonders, rarities, pleasures, and commodities of the same. Diuided into two bookes; the latter containing twelue songs, neuer before imprinted. Digested into a poem by Michael Drayton. Esquire. With a table added, for direction to those occurrences of story and antiquitie, whereunto the course of the volume easily leades not.', 'Poly-Olbion. Part 1', 'Early English books online text creation partnership.  Navigations series.']","['Drayton, Michael', 'Hole, William', 'Selden, John']","[1622, 2000]"
A14517,0.0,0.0,0.0,"['By His Maiesties Councell for Virginia whereas sundrie the aduenturers to Virginia, in their zeale to that memorable worke, the plantation of that country with an English colony ... haue published a little standing lotterie consisting of but 12 pence for euery lot ... in consideration whereof, we do certifie all men, that we do purpose ... to begin the drawing of this lotterie the 10 day of May next ...']",['Counseil for Virginia (England and Wales)'],[1613]
A18259,0.0,0.0,0.0,['A Caueat or vvarning for all sortes of men both young and olde to auoid the company of lewd and wicked women to the tune of Virginia.'],[],[1620]
B14801,1.385445,-1.7519634,-1.6784652,"['Free trade, or, The meanes to make trade florish. Wherein, the causes of the decay of trade in this kingdome are discouered and the remedies also to remooue the same are represented.', 'Early English books online text creation partnership.']","['Misselden, Edward']","[1622, 1622]"
A08258,0.0,0.0,0.0,"['The three English brothers Sir Thomas Sherley his trauels, vvith his three yeares imprisonment in Turkie: his inlargement by his Maiesties letters to the great Turke: and lastly, his safe returne into England this present yeare, 1607. Sir Anthony Sherley his embassage to the Christian princes. Master Robert Sherley his wars against the Turkes, with his marriage to the Emperour of Persia his neece.', 'Early English books online text creation partnership.  Navigations series.']","['Nixon, Anthony.']",[1607]
A22328,0.0,0.0,0.0,['By the King a proclamation concerning tobacco.'],"['England and Wales. Sovereign (1603-1625 : James I)', 'James I, King of England']",[1624]
A17387,0.0,0.0,0.0,"['Directions for the priuate reading of the Scriptures wherein besides the number of chapters assigned to euery day, the order and drift of the whole Scriptures is methodically set downe: and choice rules (that shew how to read with profit) are likewise giuen: the vse whereof is shewed in the preface. By Nicolas Bifeild preacher of Gods word at Isleworth in Middlesex.']","['Byfield, Nicholas']",[1618]
A20067,0.0,0.0,0.0,['A knights coniuring Done in earnest: discouered in iest. By Thomas Dekker.'],"['Dekker, Thomas', 'Dekker, Thomas']",[1607]
A14513,0.0,0.0,0.0,['For the plantation in Virginia. Or Nova Britannia'],['Virginia Company of London.'],[1609]
A13042,0.27316323,-2.1462784,-1.9170606,"['The abridgement of the English Chronicle, first collected by M. Iohn Stow, and after him augmented with very many memorable antiquities, and continued with matters forreine and domesticall, vnto the beginning of the yeare, 1618. by E.H. Gentleman. There is a briefe table at the end of the booke', 'Summarie of Englyshe chronicles. Abridgments']","['Stow, John', 'Howes, Edmund']",[1618]
A00980,-0.48973063,-1.8468186,-1.8538729,"['The way to blessednes a treatise or commentary, on the first Psalme. By Phinees Fletcher, B. in D. and minister of Gods Word at Hilgay, in Norfolke.']","['Fletcher, Phineas']",[1632]
B11821,0.6551375,-1.2448573,-1.682305,"['Horæ subseciuæ observations and discourses.', 'Early English books online text creation partnership.']","['Chandon, Grey Brydges', 'Cavendish, Gilbert.', 'Newcastle, William Cavendish', 'Hobbes, Thomas']",[1620]
A02826,0.0,0.0,0.0,"['The observations of Sir Richard Havvkins Knight, in his voiage into the South Sea. Anno Domini 1593', 'Early English books online text creation partnership.  Navigations series.']","['Hawkins, Richard']",[1622]
A19590,0.62030125,-1.2361428,-1.3869759,"['A sermon preached in London before the right honorable the Lord Lavvarre, Lord Gouernour and Captaine Generall of Virginea, and others of his Maiesties Counsell for that kingdome, and the rest of the aduenturers in that plantation At the said Lord Generall his leaue taking of England his natiue countrey, and departure for Virginea, Febr. 21. 1609. By W. Crashaw Bachelar of Diuinitie, and preacher at the Temple. Wherein both the lawfulnesse of that action is maintained, and the necessity thereof is also demonstrated, not so much out of the grounds of policie, as of humanity, equity, and Christianity. Taken from his mouth, and published by direction.']","['Crashaw, William', 'L. D.']",[1610]
A13057,-0.08099569,-1.2221456,-1.6585128,"['For the colony in Virginea Britannia. Lavves diuine, morall and martiall, &c.']","['Virginia.', 'Strachey, William']",[1612]
A15803,0.0,0.0,0.0,"['The historie of Xenophon containing the ascent of Cyrus into the higher countries. VVherein is described the admirable iourney of ten thousand Grecians from Asia the Lesse into the territories of Babylon, and their retrait from thence into Greece, notwithstanding the opposition of all their enemies. Whereunto is added a comparison of the Roman manner of warres with this of our time, out of Iustus Lipsius. Translated by Ioh. Bingham.', 'Anabasis. English']","['Xenophon.', 'Lipsius, Justus', 'Bingham, John']","[1623, 1623]"
A14512,0.0,0.0,0.0,"['A publication by the counsell of Virginea, touching the plantation there']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1610]
A20847,0.14815564,-1.7402973,-1.2689413,"['Poly-Olbion by Michaell· Drayton Esqr', 'Poly-Olbion. Part 1', 'Early English books online text creation partnership.  Navigations series.']","['Drayton, Michael', 'Hole, William', 'Selden, John']","[1612, 2000]"
A20072,0.0,0.0,0.0,['Nevves from hell brought by the Diuells carrier. Tho: Dekker.'],"['Dekker, Thomas']",[1606]
B16236,0.0,0.0,0.0,"['By his Maiesties Commissioners for Virginia', 'Early English books online text creation partnership.']",['England and Wales. His Majesties Commissioners for Virginia.'],[1624]
A12956,0.6246132,-2.0373037,-1.8402734,"['Satyrical essayes characters and others. Or Accurate and quick descriptions, fitted to the life of their subiects. Iohn Stephens']","['Stephens, John']",[1615]
A15591,1.488992,-1.9314803,-1.128258,"['Good nevves from New-England: or A true relation of things very remarkable at the plantation of Plimoth in Nevv-England Shewing the wondrous providence and goodnes of God, in their preservation and continuance, being delivered from many apparant deaths and dangers. Together with a relation of such religious and civill lawes and customes, as are in practise amongst the Indians, adjoyning to them at this day. As also what commodities are there to be raysed for the maintenance of that and other plantations in the said country. Written by E.W. who hath borne a part in the fore-named troubles, and there liued since their first arrivall. Wherevnto is added by him a briefe relation of a credible intelligence of the present estate of Virginia.']","['Winslow, Edward']",[1624]
A17384,0.49931684,-0.75225735,-1.5497788,"[""A commentary: or, sermons vpon the second chapter of the first epistle of Saint Peter vvherein method, sense, doctrine, and vse, is, with great variety of matter, profitably handled; and sundry heads of diuinity largely discussed. By Nicholas Byfield, late preacher of God's Word at Isle-worth in Middlesex.""]","['Byfield, Nicholas', 'Gouge, William']",[1623]
A09810,0.5241626,-2.6747518,-2.1296635,"['A relation or iournall of the beginning and proceedings of the English plantation setled at Plimoth in New England, by certaine English aduenturers both merchants and others With their difficult passage, their safe ariuall, their ioyfull building of, and comfortable planting themselues in the now well defended towne of New Plimoth. As also a relation of foure seuerall discoueries since made by some of the same English planters there resident. I. In a iourney to Puckanokick ... II. In a voyage made by ten of them to the kingdome of Nawset ... III. In their iourney to the kingdome of Namaschet ... IIII. Their voyage to the Massachusets, and their entertainment there. With an answer to all such obiections as are in any way made against the lawfulnesse of English plantations in those parts.']","['Bradford, William', 'Morton, George', 'Winslow, Edward', 'Cushman, Robert']","[1622, 1621]"
A67893,0.52124345,-1.744127,-1.4189932,"['A second courante of newes from the East India in two letters. The one written by Master Patricke Copland then preacher to the English in the East India, to master Adrian Iacobson Hulsebus preacher to the Dutch. The other written by Master Thomas Knowles factor there &c. By both which letters you may vnderstand of some other occurrents betwixt the English and Dutch in those parts']","['Copland, Patrick', 'Knowles, Thomas']",[1622]
A14510,0.0,0.0,0.0,"['The inconueniencies that haue happened to some persons vvhich haue transported themselues from England to Virginia, vvithout prouisions necessary to sustaine themselues, hath greatly hindred the progresse of that noble plantation for preuention of the like disorders heereafter, that no man suffer, either through ignorance or misinformation; it is thought requisite to publish this short declaration: wherein is contained a particular of such necessaries, as either priuate families or single persons shall haue cause to furnish themselues with ...']",['Virginia Company of London.'],[1622]
A17019,0.0,0.0,0.0,"['A manual of praiers vsed by the fathers of the primatiue Church for the most part within the foure first hundred yeares of Christ, & al before the end of the sixt hundred yeare: diuided into seueral chapters. Wherin by the very praiers of the Apostles, and their successors, (here related without anie word or sillable, added or altered) al the cheifest questio[n]s now in controuersie, are inuincible proued for the holy doctrine of the present Roman Church; by which we are instructed how to beleeue, and what to practise in deuotion. By R. B. P.']","['Broughton, Richard.']",[1618]
A16851,0.006383161,-1.9078051,-1.7571545,"['A treatise, vvherein is declared the sufficiencie of English medicines, for cure of all diseases, cured with medicines. Whereunto is added a collection of medicines growing (for the most part) within our English climat, approoued and experimented against the iaundise, dropsie, stone, falling-sicknesse, pestilence']","['Bright, Timothie', 'Bedford, Thomas']",[1615]
A13732,0.40333423,-1.7310477,-2.2836578,"['The soules alarum-bell Wherein the sicke soule (through the horror of conscience) being awakened from security by the sight of sinne, hath recourse to God by meditation and prayer. By H. Thompson.']","['Thompson, Henry']",[1618]
B11348,0.0,0.0,0.0,"['To the honourable, the Commons House of Parliament. The information of Iohn Bargraue esquire, shewing the seuerall abuses of the gouernment of the plantation in Virginia. against Sir Thomas Smith knight. Alderman Iohnson & alias.', 'Early English books online text creation partnership.']","['Bargrave, John']",[1624]
A14511,0.0,0.0,0.0,"['By the counsell of Virginea whereas the good shippe called the Hercules, is now preparing, and almost in a readiness with necessarie prouisions, to make a supplie to the Lord Governour and the Colonie in Virginea ...']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1611]
A17385,0.8053955,-0.86144453,-1.5318384,"['A commentary upon the three first chapters of the first Epistle generall of St. Peter VVherin are most judiciously and profitably handled such points of doctrine as naturally flow from the text. Together with a very usefull application thereof: and many good rules for a godly life. By Nicholas Byfield preacher of Gods Word at Isleworth in Middlesex. To which is now newly added an alphabeticall table, not formerly published.']","['Byfield, Nicholas', 'Gouge, William', 'Byfield, Nicholas', 'Byfield, Nicholas', 'Byfield, Nicholas']","[1637, 1617, 1625]"
A11074,0.13980465,-1.201631,-1.6460824,"['Meditations of instruction, of exhortation, of reprofe indeauouring the edification and reparation of the house of God.']","['Rous, Francis']",[1616]
A08257,0.0,0.0,0.0,"['The foot-post of Douer With his packet stuft full of strange and merry petitions.', 'Straunge foot-post']","['Nixon, Anthony.']",[1616]
A07831,0.10602937,-1.5854397,-0.99387896,"['New English Canaan or New Canaan Containing an abstract of New England, composed in three bookes. The first booke setting forth the originall of the natives, their manners and customes, together with their tractable nature and love towards the English. The second booke setting forth the naturall indowments of the country, and what staple commodities it yealdeth. The third booke setting forth, what people are planted there, their prosperity, what remarkable accidents have happened since the first planting of it, together with their tenents and practise of their church. Written by Thomas Morton of Cliffords Inn gent, upon tenne yeares knowledge and experiment of the country.', 'Early English books online text creation partnership.  Navigations series.']","['Morton, Thomas']",[1637]
A15992,0.34102002,-1.6017095,-1.1208793,"['The Song of Songs, which was Salomons metaphrased in English heroiks by way of dialogue. With certayne of the brides ornaments, viz. poeticall essayes vpon a diuine subiect. Whereunto is added a funerall elegie, consecrate to the memorie of that euer honoured Lord, Iohn, late Bishop of London. By R.A.']","['Aylett, Robert']",[1621]
A04690,0.23450737,-1.9388472,-2.0882125,"['A discovery of the Barmudas, otherwise called the Ile of Diuels by Sir Thomas Gates, Sir George Sommers, and Captayne Newport, with diuers others. Set forth for the loue of my country, and also for the good of the plantation in Virginia. Sil. Iourdan.', 'Early English books online text creation partnership.  Navigations series.']","['Jourdain, Silvester']","[1610, 1610]"
A14520,0.0,0.0,0.0,"['By his Maiesties Councell for Virginia. Whereas vpon the returne of Sir Thomas Dale Knight, (Marshall of Virginia) the Treasurer, Councell, and Company of the same, haue beene throughly informed and assured of the good estate of that colony ...']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1617]
A20849,0.18772691,-1.9358492,-1.6811577,"['The second part, or a continuance of Poly-Olbion from the eighteenth song Containing all the tracts, riuers, mountaines, and forrests: intermixed with the most remarkable stories, antiquities, wonders, rarities, pleasures, and commodities of the east, and northerne parts of this isle, lying betwixt the two famous riuers of Thames, and Tweed. By Michael Drayton, Esq.', 'Poly-Olbion. Part 2', 'Early English books online text creation partnership.  Navigations series.']","['Drayton, Michael']","[1622, 2000]"
A17001,0.08939233,-1.2292262,-1.6557016,['A reuelation of the holy Apocalyps. By Hugh Broughton..'],"['Broughton, Hugh']",[1610]
A19548,0.061940923,-1.7243779,-2.2699902,"['A sermon at the solemnizing of the happie inauguration of our most gracious and religious soueraigne King Iames wherein is manifestly proued, that the soueraignty of kings is immediatly from God, and second to no authority on earth whatsoeuer : preached at Paules Crosse, the 24. of March last 1608 / by Richard Crakanthorpe ...']","['Crakanthorpe, Richard']",[1609]
A06694,-0.5380675,-1.7202545,-1.8720379,"['Nevves of Sr. VValter Rauleigh With the true description of Guiana: as also a relation of the excellent gouernment, and much hope of the prosperity of the voyage. Sent from a gentleman of his fleet, to a most especiall friend of his in London. From the riuer of Caliana, on the coast of Guiana, Nouemb. 17. 1617.', 'Early English books online text creation partnership.  Navigations series.']",['R. M.'],"[1618, 2000, 2001, 1617]"
A14521,0.0,0.0,0.0,"['A declaration of the state of the colonie and affaires in Virginia with the names of the aduenturors, and summes aduentured in that action. By his Maiesties Counseil for Virginia. 22 Iunij. 1620.']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1620]
A19763,0.0,0.0,0.0,['A briefe of the Lady Dales petition to the Parliament'],"['Dale, Elizabeth', 'England and Wales. Parliament.']",[1624]
A19824,0.32239267,-2.3918529,-2.2097225,['The collection of the historie of England. By S.D.'],"['Daniel, Samuel']",[1618]
