File Name,Projection #1,Projection #2,Projection #3,Manuscript Title,Author,Publication Year
B14792,1.2617728,-0.14044948,-0.62342876,"['The treasurie of auncient and moderne times· Containing the learned collections, iudicious readings, and memorable obseruations: not onely diuine, morrall and phylosophicall. But also poeticall, martiall, politicall, historicall, astrologicall, &c. Translated out of that worthy Spanish gentleman, Pedro Mexio. And M. Francesco Sansouino, that famous Italian. As also, of those honourable Frenchmen, Anthonie Du Verdier, Lord of Vaupriuaz: Loys Guyon, Sieur de la Nauche, counsellor vnto the King: Claudius Gruget, Parisian, &c.', 'Treasurie of auncient and moderne times. Part 1.', 'Early English books online text creation partnership.']","['Mexía, Pedro', 'Sansovino, Francesco', 'Du Verdier, Antoine', 'Guyon, Louis', 'Gruget, Claude. aut', 'Milles, Tho. (Thomas)']","[1613, 1315]"
A02606,1.1436552,-0.5114084,0.5837766,"['A true discourse of the present estate of Virginia and the successe of the affaires there till the 18 of Iune. 1614. Together with a relation of the seuerall English townes and forts, the assured hopes of that countrie and the peace concluded with the Indians. The christening of Powhatans daughter and her mariage with an English-man. Written by Raphe Hamor the yonger, late secretarie in that colony.']","['Hamor, Ralph']","[1615, 1614, 1614]"
A13290,0.58942044,0.11906152,-0.9117163,"['Virginia. A sermon preached at White-Chappel, in the presence of many, honourable and worshipfull, the aduenturers and planters for Virginia. 25. April. 1609 Published for the benefit and vse of the colony, planted, and to bee planted there, and for the aduancement of their Christian purpose. By William Symonds, preahcer at Saint Sauiors in Southwarke..']","['Symonds, William']",[1609]
A01694,0.95787793,-0.12781134,-0.46844694,"['A vvomans vvoorth, defended against all the men in the world Proouing them to be more perfect, excellent, and absolute in all vertuous actions, then any man of what qualitie soeuer. Written by one that hath heard much, seene much, but knowes a great deale more.', ""Paradoxe apologique, où il est fidellement démonstré que la femme est beaucoup plus parfaite que l'homme en toute action de vertu. English""]","['Pontaymeri, Alexandre de', 'Munday, Anthony', 'Gibson, Anthony.']",[1599]
A12830,0.8984557,-1.168996,0.5535652,"['A geographicall and anthologicall description of all the empires and kingdomes, both of continent and ilands in this terrestriall globe Relating their scituations, manners, customes, prouinces, and gouernements.']","['Stafford, Robert']",[1607]
A14514,1.0197753,0.15211686,-0.23326953,"['A true and sincere declaration of the purpose and ends of the plantation begun in Virginia of the degrees which it hath receiued; and meanes by which it hath beene aduanced: and the resolution and conclusion of his Maiesties councel of that colony, for the constant and patient prosecution thereof, vntill by the mercies of God it shall retribute a fruitful haruest to the kingdome of heauen, and this common-wealth. Sett forth by the authority of the gouernors and councellors established for that plantation.']",['Counseil for Virginia (England and Wales)'],[1610]
A10821,0.9401048,0.3133701,-0.33756748,"['The merchants mappe of commerce wherein, the universall manner and matter of trade, is compendiously handled. The standerd and currant coines of sundry princes, observed. The reall and imaginary coines of accompts and exchanges, expressed. The naturall and artificiall commodities of all countries for transportation declared. The weights and measures of all eminent cities and tovvnes of traffique, collected and reduced one into another; and all to the meridian of commerce practised in the famous citie of London. By Lewes Roberts, merchant. Necessary for all such as shall be imployed in the publique affaires of princes in forreigne parts; for all gentlemen and others that travell abroad for delight or pleasure, and for all merchants or their factors that exercise the art of merchandizing in any part of the habitable world.']","['Roberts, Lewes', 'Dalen, Cornelius van']","[1638, 1688]"
B14433,0.6250027,0.03766048,-1.3844306,"['Dauids palme and cedar shewing the reward of the righteous. In a sermon preached at Eccleston church in Lancashire; Iuly, 25. 1614. being the day of dedication of Heskine Schoole: founded by Sir Iames Pemberton knight, late alderman and citizen of London. By William Leigh Bachelor ini Diuinity, and pastor at Standish.', 'Early English books online text creation partnership.']","['Leigh, William']","[1615, 1615]"
A12777,1.5355017,0.3494142,-0.4307647,"['The faerie qveene disposed into twelue books, fashioning XII. morall vertues.']","['Spenser, Edmund']","[1590, 1589]"
A09169,0.5032741,-0.16216645,-0.30149823,"['The image of bothe churches. Hierusalem and Babel vnitie and confusion. Obedienc [sic] and sedition. By, P. D. M.']","['Pattenson, Matthew.']",[1623]
A16711,1.01062,-0.03343642,-0.059178095,"['A briefe and true relation of the discouerie of the north part of Virginia being a most pleasant, fruitfull and commodious soile: made this present yeere 1602, by Captaine Bartholomew Gosnold, Captaine Bartholowmew [sic] Gilbert, and diuers other gentlemen their associats, by the permission of the honourable knight, Sir Walter Ralegh, &c. Written by M. Iohn Brereton one of the voyage. Whereunto is annexed a treatise, of M. Edward Hayes, conteining important inducements for the planting in those parts, and finding a passage that way to the South sea, and China.']","['Brereton, John', 'Hayes, Edward']",[1602]
A14660,1.8069696,0.15635248,-0.68164885,"['The English pharise, or religious ape Being the weekes worke of a poore vnlearned professor of the gospell of Christ, zealously and truely checking the counterfeit professor, but open persecutor of Christs true doctrine and disicpline. By Iohn Walker, dwelling at Leeds in Yorkshire.']","['Walker, John']",[1616]
A02758,0.804677,0.13557987,0.019747717,"['Klinike, or The diet of the diseased· Divided into three bookes. VVherein is set downe at length the whole matter and nature of diet for those in health, but especially for the sicke; the aire, and other elements; meat and drinke, with divers other things; various controversies concerning this subject are discussed: besides many pleasant practicall and historicall relations, both of the authours owne and other mens, &c. as by the argument of each booke, the contents of the chapters, and a large table, may easily appeare. Colellected [sic] as well out of the writings of ancient philosophers, Greeke, Latine, and Arabian, and other moderne writers; as out of divers other authours. Newly published by Iames Hart, Doctor in Physicke.']","['Hart, James']",[1633]
A11056,1.1259643,0.15216292,0.21592681,"['A true relation of the most prosperous voyage made this present yeere 1605, by Captaine George Waymouth, in the discouery of the land of Virginia where he discouered 60 miles vp a most excellent riuer; together with a most fertile land. Written by Iames Rosier. a gentleman employed in the voyage.', 'Early English books online text creation partnership.  Navigations series.']","['Rosier, James']",[1605]
A16275,1.6402023,0.13506156,-0.8980666,"['The six bookes of a common-weale. VVritten by I. Bodin a famous lawyer, and a man of great experience in matters of state. Out of the French and Latine copies, done into English, by Richard Knolles', 'Six livres de la République. English']","['Bodin, Jean', 'Knolles, Richard']",[1606]
A16507,0.37730476,-0.94095767,0.07550217,"['The mapp and description of Nevv-England together with a discourse of plantation, and collonies: also, a relation of the nature of the climate, and how it agrees with our owne country England. How neere it lyes to New-found-land, Virginia, Noua Francia, Canada, and other parts of the West-Indies. Written by Sr. William Alexander, Knight.', 'Encouragement to colonies', 'Early English books online text creation partnership.  Navigations series.']","['Stirling, William Alexander']",[1630]
A08063,1.3649105,-0.13236403,-0.75841534,"['A discourse whether a noble man by birth or a gentleman by desert is greater in nobilitie', 'Nennio. English']","['Nenna, Giovanni Battista.', 'Jones, William']",[1600]
A06927,0.7943686,-0.1870669,-0.98304135,"['The second booke of the English husbandman Contayning the ordering of the kitchin-garden, and the planting of strange flowers: the breeding of all manner of cattell. Together with the cures, the feeding of cattell, the ordering both of pastures and meddow-ground: with the vse both of high-wood and vnder-wood. Whereunto is added a treatise, called Good mens recreation: contayning a discourse of the generall art of fishing, with the angle, and otherwise; and of all the hidden secrets belonging thereunto. Together vvith the choyce, ordering, breeding, and dyeting of the fighting cocke. A worke neuer written before by any author. By G.M.', 'English husbandman. Part 2-3']","['Markham, Gervase', 'Dennys, John']",[1614]
A14516,0.597379,-0.3772305,-0.06364153,"['By the Counsell of Virginea seeing it hath pleased God ... that now by the wisdome and industry of the Lord Governour settled in Virginea, the state and business of the English plantation there  succeedeth with hope of a most prosperous event ...']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1611]
A10228,0.30493215,0.3889309,-0.91158986,"['Purchas his pilgrimage. Or Relations of the vvorld and the religions obserued in all ages and places discouered, from the Creation vnto this present In foure partes. This first containeth a theologicall and geographicall historie of Asia, Africa, and America, with the ilands adiacent. Declaring the ancient religions before the Floud ... With briefe descriptions of the countries, nations, states, discoueries, priuate and publike customes, and the most remarkable rarities of nature, or humane industrie, in the same. By Samuel Purchas, minister at Estwood in Essex.', 'Early English books online text creation partnership.  Navigations series.']","['Purchas, Samuel']","[1613, 2000, 2001]"
A01443,0.75222224,-1.1512831,0.26014528,"['Phisicall and approved medicines, aswell in meere simples, as compound obseruations With a true and direct iudgement of the seuerall complexions of men, & how to minister both phisicke and medicine, to euery seuerall complexion. With the making of many excellent vnguents, and oyles, as also their applications, both for gargarismes & inflamations of the face, and other diseases incident to the body of man, aswell chiurugicall as phisicall. With the true vse of taking that excellent hearbe tabacco, aswell in the pipe by sume, as also in phisicke, medicine and chirurgerie.', 'Triall of tabacco']","['Gardiner, Edmund.']",[1611]
A13053,0.65517694,-0.15115431,-0.8201529,"['The survey of London containing the original, increase, modern estate and government of that city, methodically set down : with a memorial of those famouser acts of charity, which for publick and pious vses have been bestowed by many worshipfull citizens and benefactors : as also all the ancient and modern monuments erected in the churches, not only of those two famous cities, London and Westminster, but (now newly added) four miles compass / begun first by the pains and industry of John Stow, in the year 1598 ; afterwards inlarged by the care and diligence of A.M. in the year 1618 ; and now compleatly finished by the study & labour of A.M., H.D. and others, this present year 1633 ; whereunto, besides many additions (as appears by the contents) are annexed divers alphabetical tables, especially two, the first, an index of things, the second, a concordance of names.', 'Early English books online text creation partnership.  Navigations series.']","['Stow, John', 'Munday, Anthony']","[1633, 1597, 1633, 1633]"
A11863,1.6533298,-1.0009444,0.86327994,"['Honor military, and ciuill contained in foure bookes. Viz. 1. Iustice, and iurisdiction military. 2. Knighthood in generall, and particular. 3. Combats for life, and triumph. 4. Precedencie of great estates, and others.']","['Segar, William', 'Rogers, William']",[1602]
A07967,1.776652,1.0072006,-0.49218413,"['The Christians manna. Or A treatise of the most blessed and reuerend sacrament of the Eucharist Deuided into tvvo tracts. Written by a Catholike deuine, through occasion of Monsieur Casaubon his epistle to Cardinal Peron, expressing therin the graue and approued iudgment of the Kings Maiesty, touching the doctrine of the reall presence in the Eucharist.']",['R. N.'],[1613]
A97346,1.4022022,-0.44104967,-0.21075939,"['A chorographicall description of tracts, riuers, mountains, forests, and other parts of this renowned isle of Great Britain with intermixture of the most remarkeable stories, antiquities, wonders, rarities, pleasures, and commodities of the same. Diuided into two bookes; the latter containing twelue songs, neuer before imprinted. Digested into a poem by Michael Drayton. Esquire. With a table added, for direction to those occurrences of story and antiquitie, whereunto the course of the volume easily leades not.', 'Poly-Olbion. Part 1', 'Early English books online text creation partnership.  Navigations series.']","['Drayton, Michael', 'Hole, William', 'Selden, John']","[1622, 2000]"
A01867,0.2078474,-0.9501229,-0.40448725,"['The tryall of trauell, or, [brace] 1. The wonders in trauell, 2. The worthes of trauell, 3. The way to trauell in three bookes epitemizd / by Baptist Goodall, merchant.', 'Early English books online text creation partnership.  Navigations series.']","['Goodall, Baptist.']",[1630]
A02361,1.1663324,0.04885031,-0.352024,"['A combat betwixt man and death: or A discourse against the immoderate apprehension and feare of death. Written in French by I. Guillemard of Champdenier in Poictou. And translated into English by Edw. Grimeston Sargeant at Armes, attending the Commons House in Parliament', ""Duel de l'homme et de la mort. English""]","['Guillemard, Jean.', 'Grimeston, Edward.']",[1621]
A14517,0.6906629,-0.48555484,0.10515425,"['By His Maiesties Councell for Virginia whereas sundrie the aduenturers to Virginia, in their zeale to that memorable worke, the plantation of that country with an English colony ... haue published a little standing lotterie consisting of but 12 pence for euery lot ... in consideration whereof, we do certifie all men, that we do purpose ... to begin the drawing of this lotterie the 10 day of May next ...']",['Counseil for Virginia (England and Wales)'],[1613]
A20088,0.90098685,-0.80289036,0.28747034,"['A tragi-comedy: called, Match mee in London As it hath beene often presented; first, at the Bull in St. Iohns-street; and lately, at the Priuate-House in Drury-Lane, called the Phœnix Written by Tho: Dekker.', 'Match mee in London']","['Dekker, Thomas']",[1631]
A18259,1.0268067,0.5183901,-0.84063107,['A Caueat or vvarning for all sortes of men both young and olde to auoid the company of lewd and wicked women to the tune of Virginia.'],[],[1620]
A14305,0.7964994,-1.1381861,-0.30972445,"['The arraignment of slander periury blasphemy, and other malicious sinnes shewing sundry examples of Gods iudgements against the ofenders. As well by the testimony of the Scriptures, and of the fathers of the primatiue church as likewise out of the reportes of Sir Edward Dier, Sir Edward Cooke, and other famous lawiers of this kingdome. Published by Sir William Vaughan knight.', 'Spirit of detraction, conjured and convicted in seven circles']","['Vaughan, William']",[1630]
B14801,1.597812,0.17994371,-0.649738,"['Free trade, or, The meanes to make trade florish. Wherein, the causes of the decay of trade in this kingdome are discouered and the remedies also to remooue the same are represented.', 'Early English books online text creation partnership.']","['Misselden, Edward']","[1622, 1622]"
A18711,0.6784456,-0.62041163,-0.5543013,"['Miscellanea philo-theologica, or, God, & man A treatise compendiously describing the nature of God in his attributes, with a lively pourtraiture of his wisedome in ordering, and disposing of the celestiall, and terrestriall bodies. Containing much variety of matter ... and apt applications singular for brevity, and perspicuity. By Henry Church.', 'Early English books online text creation partnership.']","['Church, Hen. (Henry)']",[1637]
A02775,2.1530652,0.4480211,-0.8259919,"['Pierces supererogation or A new prayse of the old asse A preparatiue to certaine larger discourses, intituled Nashes s. fame. Gabriell Haruey.']","['Harvey, Gabriel']","[1593, 1593, 1593]"
A22328,1.4663811,0.010960213,-0.3253308,['By the King a proclamation concerning tobacco.'],"['England and Wales. Sovereign (1603-1625 : James I)', 'James I, King of England']",[1624]
A03494,0.0,0.0,0.0,"['A sermon preached at Pauls Crosse, August the 5. 1623. By Barten Holyday, now archdeacon of Oxford']","['Holyday, Barten']",[1626]
A01095,1.449713,0.4799092,-0.4635839,"['The generall historie of the magnificent state of Venice From the first foundation thereof vntill this present. Collected by Thomas de Fougasses, gentleman of Auignon, out of all authors, both ancient and moderne, that haue written of that subiect. Englished by VV. Shute. Gent.', 'Histoire générale de Venise. English']","['Fougasses, Thomas de.', 'Shute, W.']",[1612]
A20067,2.0329702,0.30179784,-0.86870944,['A knights coniuring Done in earnest: discouered in iest. By Thomas Dekker.'],"['Dekker, Thomas', 'Dekker, Thomas']",[1607]
A14513,-0.035797633,-0.5864958,-0.6127868,['For the plantation in Virginia. Or Nova Britannia'],['Virginia Company of London.'],[1609]
A16489,0.97122353,-0.10790142,-0.55490726,"['Relations of the most famous kingdomes and common-wealths thorowout the world discoursing of their situations, religions, languages, manners, customes, strengths, greatnesse, and policies. Translated out of the best Italian impression of Boterus. And since the last edition by R.I. now once againe inlarged according to moderne observation; with addition of new estates and countries. Wherein many of the oversights both of the author and translator, are amended. And unto which, a mappe of the whole world, with a table of the countries, are now newly added.', 'Relazioni universali. English']","['Botero, Giovanni', 'Johnson, Robert']",[1630]
A13042,0.3849372,-0.12145687,-0.462137,"['The abridgement of the English Chronicle, first collected by M. Iohn Stow, and after him augmented with very many memorable antiquities, and continued with matters forreine and domesticall, vnto the beginning of the yeare, 1618. by E.H. Gentleman. There is a briefe table at the end of the booke', 'Summarie of Englyshe chronicles. Abridgments']","['Stow, John', 'Howes, Edmund']",[1618]
A01446,0.0,0.0,0.0,"['The historie of life and death With observations naturall and experimentall for the prolonging of life. Written by the Right Honorable Francis Lord Verulam, Viscount S. Alban.', 'Historia vitae et mortis. English']","['Bacon, Francis', 'Bacon, Francis']",[1638]
B11821,0.70036244,-0.5630835,-0.33728144,"['Horæ subseciuæ observations and discourses.', 'Early English books online text creation partnership.']","['Chandon, Grey Brydges', 'Cavendish, Gilbert.', 'Newcastle, William Cavendish', 'Hobbes, Thomas']",[1620]
A09740,-0.042986084,-0.6855766,-0.41209415,"['A discovery of subterraneall treasure viz. of all manner of mines and mineralls, from the gold to the coale; with plaine directions and rules for the finding of them in all kingdoms and countries. And also the art of melting, refining, and assaying of them is plainly declared, so that every ordinary man, that is indifferently capacious, may with small change presently try the value of such oares as shall be found either by rule or by accident. Whereunto is added a reall experiment whereby every ignorant man may presently try whether any peece of gold that shal come to his hands be true or connterfeit [sic] ... Also a perfect way to try what colour any berry, leafe, flower, stalke, root, fruit, seed, barke, or wood will give: with a perfect way to make colours that they shall not stayne nor fade like ordinary colours. ...']","['Plattes, Gabriel']",[1639]
A17595,1.2239755,-0.51737005,0.5629476,"[""A relation of the successefull beginnings of the Lord Baltemore's plantation in Mary-land Being an extract of certaine letters written from thence, by some of the aduenturers, to their friends in England. To which is added, the conditions of plantation propounded by his Lordship for the second voyage intended this present yeere, 1634."", 'Declaratio coloniae. Selections. English']","['White, Andrew']","[1634, 1634, 1634]"
A02826,1.8792655,0.30897197,-0.36484388,"['The observations of Sir Richard Havvkins Knight, in his voiage into the South Sea. Anno Domini 1593', 'Early English books online text creation partnership.  Navigations series.']","['Hawkins, Richard']",[1622]
A19590,1.744712,-0.4421133,-0.08571007,"['A sermon preached in London before the right honorable the Lord Lavvarre, Lord Gouernour and Captaine Generall of Virginea, and others of his Maiesties Counsell for that kingdome, and the rest of the aduenturers in that plantation At the said Lord Generall his leaue taking of England his natiue countrey, and departure for Virginea, Febr. 21. 1609. By W. Crashaw Bachelar of Diuinitie, and preacher at the Temple. Wherein both the lawfulnesse of that action is maintained, and the necessity thereof is also demonstrated, not so much out of the grounds of policie, as of humanity, equity, and Christianity. Taken from his mouth, and published by direction.']","['Crashaw, William', 'L. D.']",[1610]
A13057,1.6228198,0.42021036,-0.52796125,"['For the colony in Virginea Britannia. Lavves diuine, morall and martiall, &c.']","['Virginia.', 'Strachey, William']",[1612]
A14512,1.2259296,-0.6553114,0.18108532,"['A publication by the counsell of Virginea, touching the plantation there']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1610]
A20847,1.3289115,-0.32889897,0.048419233,"['Poly-Olbion by Michaell· Drayton Esqr', 'Poly-Olbion. Part 1', 'Early English books online text creation partnership.  Navigations series.']","['Drayton, Michael', 'Hole, William', 'Selden, John']","[1612, 2000]"
A20072,2.0681179,0.24230014,-0.7257797,['Nevves from hell brought by the Diuells carrier. Tho: Dekker.'],"['Dekker, Thomas']",[1606]
B16236,0.95391613,0.21138678,-0.018461397,"['By his Maiesties Commissioners for Virginia', 'Early English books online text creation partnership.']",['England and Wales. His Majesties Commissioners for Virginia.'],[1624]
A12956,0.0,0.0,0.0,"['Satyrical essayes characters and others. Or Accurate and quick descriptions, fitted to the life of their subiects. Iohn Stephens']","['Stephens, John']",[1615]
A10199,0.0,0.0,0.0,"['The vnlouelinesse, of loue-lockes. Or, A summarie discourse, proouing: the wearing, and nourishing of a locke, or loue-locke, to be altogether vnseemely, and vnlawfull vnto Christians In which there are likewise some passages collected out of fathers, councells, and sundry authors, and historians, against face-painting; the wearing of supposititious, poudred, frizled, or extraordinary long haire; the inordinate affectation of corporall beautie: and womens mannish, vnnaturall, imprudent, and vnchristian cutting of their haire; the epidemicall vanities, and vices of our age. By William Prynne, Gent. Hospitij Lincolniensis.']","['Prynne, William']",[1628]
A06704,0.0,0.0,0.0,"['The man in the moone, telling strange fortunes, or, The English fortune-teller']",['W. M.'],[1609]
A15591,0.9221376,0.12521636,-0.38603753,"['Good nevves from New-England: or A true relation of things very remarkable at the plantation of Plimoth in Nevv-England Shewing the wondrous providence and goodnes of God, in their preservation and continuance, being delivered from many apparant deaths and dangers. Together with a relation of such religious and civill lawes and customes, as are in practise amongst the Indians, adjoyning to them at this day. As also what commodities are there to be raysed for the maintenance of that and other plantations in the said country. Written by E.W. who hath borne a part in the fore-named troubles, and there liued since their first arrivall. Wherevnto is added by him a briefe relation of a credible intelligence of the present estate of Virginia.']","['Winslow, Edward']",[1624]
B11942,1.171258,-1.409656,0.9782448,"[""The abridgment of Camden's Brita[n]nia with the maps of the seuerall shires of England and Wales."", 'Britannia. English. Abridgments', 'Early English books online text creation partnership.  Navigations series.']","['Camden, William']",[1626]
A09810,0.77322453,0.36641,-0.49713764,"['A relation or iournall of the beginning and proceedings of the English plantation setled at Plimoth in New England, by certaine English aduenturers both merchants and others With their difficult passage, their safe ariuall, their ioyfull building of, and comfortable planting themselues in the now well defended towne of New Plimoth. As also a relation of foure seuerall discoueries since made by some of the same English planters there resident. I. In a iourney to Puckanokick ... II. In a voyage made by ten of them to the kingdome of Nawset ... III. In their iourney to the kingdome of Namaschet ... IIII. Their voyage to the Massachusets, and their entertainment there. With an answer to all such obiections as are in any way made against the lawfulnesse of English plantations in those parts.']","['Bradford, William', 'Morton, George', 'Winslow, Edward', 'Cushman, Robert']","[1622, 1621]"
A16918,1.0212367,-0.21908452,-0.46310794,['VVits theater of the little world'],"['Albott, Robert', 'Bodenham, John']",[1599]
A06128,0.7994649,-0.08215286,-0.23598307,"['The Romane historie vvritten by T. Livius of Padua. Also, the Breviaries of L. Florus: with a chronologie to the whole historie: and the Topographie of Rome in old time. Translated out of Latine into English, by Philemon Holland, Doctor in Physicke', 'Ab urbe condita. English']","['Livy.', 'Florus, Lucius Annaeus. Epitomae de Tito Livio bellorum omnium annorum DCC libri II. English. Selections.', 'Marliani, Bartolomeo', 'Holland, Philemon']",[1600]
A14510,1.3909606,0.12888356,-0.31882077,"['The inconueniencies that haue happened to some persons vvhich haue transported themselues from England to Virginia, vvithout prouisions necessary to sustaine themselues, hath greatly hindred the progresse of that noble plantation for preuention of the like disorders heereafter, that no man suffer, either through ignorance or misinformation; it is thought requisite to publish this short declaration: wherein is contained a particular of such necessaries, as either priuate families or single persons shall haue cause to furnish themselues with ...']",['Virginia Company of London.'],[1622]
A17958,1.4564283,-0.76483977,-0.2795357,"['The survey of Cornvvall. Written by Richard Carew of Antonie, Esquire', 'Early English books online text creation partnership.  Navigations series.']","['Carew, Richard']","[1602, 1602]"
A14289,0.0,0.0,0.0,['Cambrensium Caroleia Quibus pr[a]ecepta necessaria ad rempublicam nostram fœliciter administrandum interxuntur [sic]: opera & studio Gulielmi Vaughanni militis.'],"['Vaughan, William', 'Mason, John']",[1630]
A01444,0.75222224,-1.1512831,0.26014528,"['The triall of tabacco Wherein, his worth is most worthily expressed: as, in the name, nature, and qualitie of the sayd hearb; his speciall vse in all physicke, with the true and right vse of taking it, aswell for the seasons, and times, as also the complexions, dispositions, and constitutions, of such bodies, & persons, as are fittest: and to whom it is most profitable to take it. By E.G. Gent. and practicioner in physicke.']","['Gardiner, Edmund.']",[1610]
B11348,1.252616,0.21424235,-0.3023186,"['To the honourable, the Commons House of Parliament. The information of Iohn Bargraue esquire, shewing the seuerall abuses of the gouernment of the plantation in Virginia. against Sir Thomas Smith knight. Alderman Iohnson & alias.', 'Early English books online text creation partnership.']","['Bargrave, John']",[1624]
A14511,0.85021776,-0.52896833,-0.24756247,"['By the counsell of Virginea whereas the good shippe called the Hercules, is now preparing, and almost in a readiness with necessarie prouisions, to make a supplie to the Lord Governour and the Colonie in Virginea ...']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1611]
A01108,1.8052313,0.44786555,-0.50952333,"[""North-vvest Fox, or, Fox from the North-west passage Beginning vvith King Arthur, Malga, Octhur, the two Zeni's of Iseland, Estotiland, and Dorgia; following with briefe abstracts of the voyages of Cabot, Frobisher, Davis, Waymouth, Knight, Hudson, Button, Gibbons, Bylot, Baffin, Hawkridge ... Mr. Iames Hall's three voyages to Groynland, with a topographicall description of the countries, the salvages lives and treacheries, how our men have beene slayne by them there, with the commodities of all those parts ... demonstrated in a polar card, wherein are all the maines, seas, and ilands, herein mentioned. With the author his owne voyage, being the XVIth. with the opinions and collections of the most famous mathematicians, and cosmographers ...  By Captaine Luke Foxe of Kingstone vpon Hull, capt. and pylot for the voyage, in his Majesties Pinnace the Charles. Printed by his Majesties command."", 'Early English books online text creation partnership.  Navigations series.']","['Foxe, Luke']","[1635, 1635, 1610, 1612, 1631, 1634]"
A15627,-0.24218988,-0.14570917,-0.47407824,"[""Britain's remembrancer containing a narration of the plague lately past; a declaration of the mischiefs present; and a prediction of iudgments to come; (if repentance prevent not.) It is dedicated (for the glory of God) to posteritie; and, to these times (if they please) by Geo: Wither.""]","['Wither, George']",[1628]
A15035,1.1313175,-0.11867756,-0.92742425,"['Aurelia. The paragon of pleasure and princely delights contayning the seuen dayes solace (in Christmas holy-dayes) of Madona Aurelia, Queene of the Christmas pastimes, & sundry other well-courted gentlemen, and gentlewomen, in a noble gentlemans pallace. A worke most sweetely intercoursed (in ciuill and friendly disputations) with many amorous and pleasant discourses, to delight the reader: and plentifully garnished with morall notes, to make it profitable to the regarder. By G.W. Gent.', 'Heptameron of civill discourses']","['Whetstone, George']",[1593]
A06288,3.6338313,0.6821406,-0.194903,"['Certain necessary directions, aswell for the cure of the plague as for preuenting the infection; with many easie medicines of small charge, very profitable to His Maiesties subiects / set downe by the Colledge of Physicians by the Kings Maiesties speciall command ; with sundry orders thought meet by His Maiestie, and his Priuie Councell, to be carefully executed for preuention of the plague ; also certaine select statutes commanded by His Maiestie to be put in execution by all iustices, and other officers of the peace throughout the realme ; together with His Maiesties proclamation for further direction therein, and a decree in Starre-Chamber, concerning buildings and in-mates.']",['Royal College of Physicians of London.'],"[1636, 1636, 1603]"
A05781,1.3990772,0.093216404,-0.833361,"['Sir Philip Sydneys ouránia that is, Endimions song and tragedie, containing all philosophie. Written by N.B.']","['Baxter, Nathaniel', 'Breton, Nicholas']",[1606]
A16702,0.0,0.0,0.0,"['Mirrour of new reformation wherein reformers, by their owne acknowledgement, are represented ad viuum. The beauty also of their handy-worke is displayed.', 'Epigrammes.', 'Early English books online text creation partnership.']","['Anderton, Lawrence', 'Anderton, James']",[1634]
A01256,1.8227515,0.3837586,-0.34770465,"['Rubbe, and a great cast Epigrams. By Thomas Freeman, Gent.']","['Freeman, Thomas']",[1614]
A08257,1.7130045,-0.23991488,-0.09638685,"['The foot-post of Douer With his packet stuft full of strange and merry petitions.', 'Straunge foot-post']","['Nixon, Anthony.']",[1616]
B13142,0.90966547,0.10727238,-0.4357435,"['By the King. A proclamation concerning tobacco.', 'Early English books online text creation partnership.']","['England and Wales. Sovereign (1625-1649 : Charles I)', 'Charles I, King of England']",[1637]
A18939,0.11142184,-0.44632477,-0.45507762,"['Holy incense for the censers of the saints. Or, A method of prayer with matter, and formes in selected sentences of sacred scripture. Also A praxis upon the holy oyle shewing the vse of scripture-phrases. And choyse places taken out of the singing Psalmes, digested into a method of prayer and praises.']","['Clarke, John']","[1634, 1634, 1634]"
A15992,1.4575231,0.3739249,-0.32818606,"['The Song of Songs, which was Salomons metaphrased in English heroiks by way of dialogue. With certayne of the brides ornaments, viz. poeticall essayes vpon a diuine subiect. Whereunto is added a funerall elegie, consecrate to the memorie of that euer honoured Lord, Iohn, late Bishop of London. By R.A.']","['Aylett, Robert']",[1621]
A19602,1.1147367,-0.22133447,-0.43290904,"['The estate of the Church with the discourse of times, from the apostles vntill this present: also of the liues of all the emperours, popes of Rome, and Turkes: as also of the Kings of Fraunce, England, Scotland, Spaine, Portugall, Denmarke, &c. With all the memorable accidents of their times. Translated out of French into English by Simon Patrike, Gentleman.', ""L'estat de l'eglise. English.""]","['Hainault, Jean de.', 'Crespin, Jean', 'Patrick, Simon']",[1602]
A04690,1.8852262,0.4828266,-0.5173979,"['A discovery of the Barmudas, otherwise called the Ile of Diuels by Sir Thomas Gates, Sir George Sommers, and Captayne Newport, with diuers others. Set forth for the loue of my country, and also for the good of the plantation in Virginia. Sil. Iourdan.', 'Early English books online text creation partnership.  Navigations series.']","['Jourdain, Silvester']","[1610, 1610]"
A17808,0.7092252,-0.49755365,0.08297468,"[""Annales the true and royall history of the famous empresse Elizabeth Queene of England France and Ireland &c. True faith's defendresse of diuine renowne and happy memory. Wherein all such memorable things as happened during hir blessed raigne ... are exactly described."", 'Annales rerum Anglicarum et Hibernicarum regnante Elizabetha. English. Book 1-3']","['Camden, William', 'Darcie, Abraham', 'Vaughan, Robert']","[1625, 1560, 1582]"
B11386,1.4460435,-0.27243236,-0.6652834,"['The metamorphosis of tabacco', 'Early English books online text creation partnership.']","['Beaumont, John']",[1602]
