File Name,Projection #1,Projection #2,Projection #3,Manuscript Title,Author,Publication Year
A15069,1.9040611,-0.74689114,-1.2267083,"['A discourse and discouery of Nevv-found-land with many reasons to prooue how worthy and beneficiall a plantation may there be made, after a far better manner than now it is. Together with the laying open of certaine enormities and abuses commited by some that trade to that countrey, and the meanes laide downe for reformation thereof. Written by Captaine Richard Whitbourne of Exmouth, in the county of Deuon, and published by authority.', 'Early English books online text creation partnership.  Navigations series.']","['Whitbourne, Richard']",[1620]
A14439,1.0168035,-1.2930065,-1.9889616,"['A true relation of the late battell fought in New England, between the English, and the salvages vvith the present state of things there.']","['Vincent, Philip']",[1637]
A00699,0.0,0.0,0.0,['The worth of women'],"['Ferrers, Richard.']","[1622, 1622]"
A02059,1.4428767,-1.3915707,-1.5139858,['A good speed to Virginia'],"['Gray, Robert']","[1609, 1609]"
A11769,0.0,0.0,0.0,"['The philosophers banquet Newly furnished and decked forth with much variety of many severall dishes, that in the former service were neglected. Where now not only meats and drinks of all natures and kinds are serued in, but the natures and kinds of all disputed of. As further, dilated by table-conference, alteration and changes of states, diminution of the stature of man, barrennesse of the earth, with the effects and causes thereof, phisically and philosophically. Newly corrected and inlarged, to almost as much more. By W.B. Esquire.', 'Mensa philosophica. English.']","['Scot, Michael', 'Anguilbertus, Theobaldus']",[1633]
A12274,0.0,0.0,0.0,"['A friend to navigation plainely expressing to the capacity of the simpler so[rt] the whole misery or foundation of the same art for whose sake, the author hath onely penned this treatise, being himselfe a faithfull good willer thereto.', 'Early English books online text creation partnership.  Navigations series.']","['Skay, John.']","[1628, 1628]"
A18981,0.0,0.0,0.0,"['The true ancient Roman Catholike Being an apology or counterproofe against Doctor Bishops Reproofe of the defence of the Reformed Catholike. The first part. Wherein the name of Catholikes is vindicated from popish abuse, and thence is shewed that the faith of the Church of Rome as now it is, is not the Catholike faith ... By Robert Abbot ...', 'Early English books online text creation partnership.']","['Abbot, Robert']",[1611]
A89915,0.0,0.0,0.0,"['An exposition vpon the Epistle to the Colossians Wherein, not onely the text is methodically analysed, and the sence of the words, by the help of writers, both ancient and moderne is explayned: but also, by doctrine and vse, the intent of the holy Ghost is in euery place more fully vnfolded and vrged. ... Being, the substance of neare seuen yeeres weeke-dayes sermons, of N. Byfield, late one of the preachers for the citie of Chester.', 'Early English books online text creation partnership.']","['Byfield, Nicholas']",[1617]
A12738,0.0,0.0,0.0,"['The history of Great Britaine under the conquests of ye Romans, Saxons, Danes and Normans Their originals, manners, warres, coines & seales: with ye successions, lives, acts & issues of the English monarchs from Iulius Cæsar, to our most gracious soueraigne King Iames. by Iohn Speed.']","['Speed, John', 'Schweitzer, Christoph']",[1611]
A04166,0.0,0.0,0.0,"['Christs ansvver vnto Iohns question: or, An introduction to the knowledge of Iesus Christ, and him crucified Deliuered in certaine sermons in the famous towne of New-castle vpon Tine. By Thomas Iackson, Dr. of Diuinitie, vicar of Saint Nicolas Church there, and fellow of Corpus Christi Colledge in Oxford.']","['Jackson, Thomas']","[1625, 1624]"
B07428,0.0,0.0,0.0,"['God wooing his church: set foorth in three godly sermons. / By William Burton preacher at Reading.', 'Early English books online text creation partnership.']","['Burton, William']",[1596]
B12019,0.0,0.0,0.0,"['The history of the valorous and vvittie knight-errant, Don-Quixote of the Mancha Translated out of the Spanish.', 'Don Quixote. Part 1. English', 'Early English books online text creation partnership.']","['Cervantes Saavedra, Miguel de', 'Shelton, Thomas']",[1612]
A08172,1.0151476,-1.3904183,-1.6748207,"['An apology for vvomen: or, Womens defence. Pend by C.N. late of Albane Hall in Oxon', 'Early English books online text creation partnership.']",['C. N. (Christopher Newstead)'],[1620]
A18407,1.3475344,-0.75387865,-1.6813257,['Eastward hoe As it was playd in the Black-friers. By the Children of her Maiesties Reuels. Made by George Chapman. Ben: Ionson. Ioh: Marston.'],"['Chapman, George', 'Jonson, Ben', 'Marston, John']",[1605]
A15137,0.0,0.0,0.0,"['Le hore di recreatione: or, The pleasant historie of Albino and Bellama Discovering the severall changes of fortune, in Cupids journey to Hymens joyes. To which is annexed, il insonio insonadado, or a sleeping-waking dreame, vindicating the divine breath of poesie from the tongue-lashes of some cynical poet-quippers, and stoicall philo-prosers. By N.W. Master in Arts, of Queenes Colledge in Cambridge.']","['Whiting, Nathaneel', 'Dalen, Cornelius van']","[1637, 1637]"
A04774,0.0,0.0,0.0,"['Miscellanies of divinitie divided into three books, wherein is explained at large the estate of the soul in her origination, separation, particular judgement, and conduct to eternall blisse or torment. By Edvvard Kellet Doctour in Divinitie, and one of the canons of the Cathedrall Church of Exon.']","['Kellett, Edward']",[1635]
A73259,0.0,0.0,0.0,"['The free customes, benefits and priviledges of the copyhold tennants, of the mannors of Stepny and Hackny in the countie of Middlesex within this composition Before which is prefixed an abstract or briefe relation of the assurance given by the Right Honorable Thomas Lord Wentworth lord of both the said mannors, vnto his lordships said tennants (within this composition) for the ratifying and perpetuall establishing of the same. Whereunto two tables alphabeticall are fitted, the one containing the names of the said copyhold tenants, now hauing compounded: the other (with the marginall notes in the booke) serueth for the ready finding of any note worthy matter herein contained.', 'Auncient severall customes, of the severall mannors of Stebbunhuth, and Hackney, 1587.']",[],[1617]
B08135,0.0,0.0,0.0,"['A treatise of penance, with an explication of the rule, and maner of liuing, of the brethren and sisters, of the Third Order of S. Frauncis; commonly called, of the Order of Penance, ordayned for those which desire to liue holilie. and doe penance in their owne houses. / by F.  W.S. Strict Obser. ;  Whereunto is added, the epistle and annotations vpon this rule, of the Reuerend Father, Fa. Peter Gonzales ... With a catalogue made by him, of the names of the chiefe persons of this order, aswell canonized saincts, as beatified, with the other honorable and worthy persons, who for their vertuous deeds, and holinesse of life, are cronacled to their perpetuall memory here in earth, and no doubt to their euerlasting glorie in heauen..']","['Stanney, William.', 'Gonzales de Mendoza, Pedro.']","[1617, 1616, 1616, 1617]"
A01426,0.0,0.0,0.0,"['The discoueries of the world from their first originall vnto the yeere of our Lord 1555. Briefly written in the Portugall tongue by Antonie Galuano, gouernour of Ternate, the chiefe island of the Malucos: corrected, quoted, and now published in English by Richard Hakluyt, sometimes student of Christ church in Oxford', 'Tratato. Que compôs o nobre & notavel capitão Antonio Galvão, dos diversos & desvayrados caminhos, por onde nos tempos passados a pimenta & especearia veyo da India ás nossas partes. English', 'Early English books online text creation partnership.  Navigations series.']","['Galvão, António', 'Hakluyt, Richard']",[1601]
A12466,1.7604959,-1.1308608,-1.6316237,"['A map of Virginia VVith a description of the countrey, the commodities, people, government and religion. VVritten by Captaine Smith, sometimes governour of the countrey. Whereunto is annexed the proceedings of those colonies, since their first departure from England, with the discourses, orations, and relations of the salvages, and the accidents that befell them in all their iournies and discoveries. Taken faithfully as they were written out of the writings of Doctor Russell. Tho. Studley. Anas Todkill. Ieffra Abot. Richard Wiefin. Will. Phettiplace. Nathaniel Povvell. Richard Pots. And the relations of divers other diligent observers there present then, and now many of them in England. By VV.S.', 'Early English books online text creation partnership.  Navigations series.']","['Smith, John', 'Symonds, William', 'Abbay, Thomas.', 'Hole, William']",[1612]
A11806,0.0,0.0,0.0,"['Vox populi, or Newes from Spayne translated according to the Spanish coppie ; which may serve to forwarn both England and the Vnited Provinces how farre to trust to Spanish pretences.']","['Scott, Thomas.']",[1620]
A20364,1.2723935,-0.9257316,-1.8466513,"['Ariana In two parts. As it was translated out of the French, and presented to my Lord Chamberlaine.', 'Ariane. English']","['Desmarets de Saint-Sorlin, Jean']",[1636]
A09906,0.0,0.0,0.0,"['Vertues due: or, A true modell of the life of the right Honourable Katharine Howard, late Countesse of Nottingham, deceased. By T.P. Gentleman']","['Powell, Thomas']",[1603]
A14770,0.0,0.0,0.0,"['Tvvo histories of Ireland. The one written by Edmund Campion, the other by Meredith Hanmer Dr of Divinity']","['Campion, Edmund', 'Hanmer, Meredith', 'Ware, James', 'Spenser, Edmund']",[1633]
A12467,2.368868,-1.3776695,-1.3495404,"['Nevv Englands trials Declaring the successe of 26. ships employed thither within these sixe yeares: with the benefit of that countrey by sea and land: and how to build threescore sayle of good ships, to make a little navie royall. Written by Captaine Iohn Smith.']","['Smith, John']",[1620]
A12473,1.8675884,-0.54862875,-2.0824459,"['Essex doue, presenting the vvorld vvith a fevv of her oliue branches: or, A taste of the workes of that reuerend, faithfull, iudicious, learned, and holy minister of the Word, Mr. Iohn Smith, late preacher of the Word at Clauering in Essex Deliuered in three seuerall treatises, viz. 1 His grounds of religion. 2 An exposition on the Lords Prayer. 3 A treatise of repentance.']","['Smith, John', 'Hart, John']",[1629]
A10502,0.0,0.0,0.0,"['The maiden queene entituled the Britaine shepheardes teares for the death of Astrabomica Augmented the worldes vanitie. Both in sententiall verse, necessary and profitable to bee read of all men. 1607.']","['Raymonde, Henry.']",[1607]
A13745,0.0,0.0,0.0,"['Esoptron basilikon. Or A kenning-glasse for a Christian king Taken out of the 19. chapter of the gospell of Saint Iohn, the 5. verse, in the words 3 Behold the man. And treated on by William Thorne, Deane of Chichester, and his Maiesties Hebrew reader in the Vniuersity of Oxford.']","['Thorne, William']",[1603]
A19903,0.0,0.0,0.0,"['Microcosmos The discovery of the little world, with the government thereof. By Iohn Davies.']","['Davies, John']",[1603]
A03032,0.0,0.0,0.0,['The riddles of Heraclitus and Democritus'],[],[1598]
A13235,1.2853594,-1.3718035,-1.3432301,"['A defence of the Appendix. Or A reply to certaine authorities alleaged in answere to a catalogue of Catholike professors, called, An appendix to the Antitdote VVherein also the booke fondly intituled, The Fisher catched in his owne net, is censured. And the sleights of D. Featly, and D. VVhite in shifting off the catalogue of their owne professors, which they vndertooke to shew, are plainly discouered. By L.D. To the Rt. VVorshipfull Syr Humphry Lynde.']","['L. D.', 'Sweet, John']",[1624]
A03185,1.225506,-1.644082,-1.966707,['An apology for actors Containing three briefe treatises. 1 Their antiquity. 2 Their ancient dignity. 3 The true vse of their quality. Written by Thomas Heywood.'],"['Heywood, Thomas']",[1612]
A05279,0.0,0.0,0.0,"['The Christians vvatch: or, An heauenly instruction to all Christians, to expect with patience the happy day of their change by death or doome Preached at Prestbury Church in Cheshire, at the funerals of the right worshipfull Thomas Leigh of Adlington Esquire, the 16. of February anno 1601. By William Leigh Bacheler of Diuinitye, and pastor of Standish in the countie of Lancaster.']","['Leigh, William']",[1605]
A08761,0.0,0.0,0.0,"['Luctus posthumus siue Erga defunctum illustrissimum Henricum Walliæ Principem, Collegij Beatæ Mariæ Magdalenæ apud Oxonienses Mecænatem longè indulgentissimum, Magdalenensium officiosa pietas']","['Magdalen College (University of Oxford)', 'Frewen, Accepted']",[1612]
B15207,0.0,0.0,0.0,"['A most true relation of the affaires of Cleve and Gulick as also of all what hath passed this last summer, since the most excellent and victorious prince, Maurice of Nassau, tooke the field with his armie, encamping before Rees in Cleueland: and the losse of Wesel, taken in by the Marques Spinola: vnto the breaking vp of our armie in the beginning of December last past. 1614. With the articles of the peace, propounded at Santen By Henrie Peacham.', 'Early English books online text creation partnership.']","['Peacham, Henry']",[1615]
A02099,1.0893676,-1.5955379,-2.541943,['Greenes farewell to folly Sent to courtiers and schollers as a president to warne them from the vaine delights that drawes youth on to repentance. Robert Greene vtriusque Academiæ in Artibus magister.'],"['Greene, Robert']",[1591]
A00665,0.0,0.0,0.0,"['A commentary or, exposition vpon the diuine second epistle generall, written by the blessed apostle St. Peter. By Thomas Adams']","['Adams, Thomas']",[1633]
A16985,0.0,0.0,0.0,"['An exposition vpon the Lords Prayer, compared with the Decalogue as it was preached in a sermon, at Oatelands: before the most noble, Henry Prince of Wales. Aug. 13. Anno 1603. VVith a postscript, to advertise of an error in all those that leaue out the conclusion of the Lords Prayer. Also, the Creed is annexed, vvith a short and plaine explication of the article, commonly called: He descended to hell. By Hugh Broughton.']","['Broughton, Hugh']",[1613]
A08538,0.0,0.0,0.0,"['An epitome of Ortelius his Theater of the vvorld, vvherein the principal regions of the earth are descrived in smalle mappes. VVith a brief declaration annexed to ech mappe. And donne in more exact manner, then lyke declarations in Latin, French, or other languages. It is also amplyfied with new mappes wanting in the Latin editions', 'Theatrum orbis terrarum. English. Abridgments']","['Ortelius, Abraham']",[1601]
A17418,0.0,0.0,0.0,"['The doctrine of the Sabbath vindicated in a confutation of a treatise of the Sabbath, written by M. Edward Breerwood against M. Nic. Byfield, wherein these five things are maintained: first, that the fourth Commandement is given to the servant and not to the master onely. Seecondly, that the fourth Commandement is morall. Thirdly, that our owne light workes as well as gainefull and toilesome are forbidden on the Sabbath. Fourthly, that the Lords day is of divine institution. Fifthly, that the Sabbath was instituted from the beginning. By the industrie of an unworthy labourer in Gods vineyard, Richard Byfield, pastor in Long Ditton in Surrey.', 'Early English books online text creation partnership.']","['Byfield, Richard']","[1631, 1611]"
A09626,0.0,0.0,0.0,"['Festum voluptatis, or The banquet of pleasure furnished with much variety of speculations, wittie, pleasant, and delightfull. Containing divers choyce love-posies, songs, sonnets, odes, madrigals, satyrs, epigrams, epitaphs and elegies. For varietie and pleasure the like never before published. By S.P. Gent.']","['Pick, Samuel.']",[1639]
A13118,1.5744723,-0.5614519,-1.7219427,"['Metallica. Or The treatise of metallica Briefly comprehending the doctrine of diuerse new metallicall inuentions, but especially, how to neale, melt, and worke all kinde of mettle-oares, irons and steeles with sea-coale, pit-coale, earth-coale and brush-fewell. Also a transcript of his Maiesties letters pattents of priuiledge, granted vnto Simon Sturteuant for the said metallicall businesses, for one and thirty yeares. Published in print before the last day of this present Easter terme, as the said Simon Sturteuant was by his Highnesse inioyned.']","['Sturtevant, Simon.', 'England and Wales. Sovereign (1603-1625 : James I).']","[1612, 1611]"
A18071,0.0,0.0,0.0,"['The preachers trauels Wherein is set downe a true iournall to the confines of the East Indies, through the great countreyes of Syria, Mesopotamia, Armenia, Media, Hircania and Parthia. With the authors returne by the way of Persia, Susiana, Assiria, Chaldæa, and Arabia. Containing a full suruew of the knigdom [sic] of Persia: and in what termes the Persian stands with the Great Turke at this day: also a true relation of Sir Anthonie Sherleys entertainment there: and the estate that his brother, M. Robert Sherley liued in after his departure for Christendome. With the description of a port in the Persian gulf, commodious for our East Indian merchants; and a briefe rehearsall of some grosse absudities [sic] in the Turkish Alcoran. Penned by I.C. sometimes student in Magdalen Colledge in Oxford.', 'Early English books online text creation partnership.  Navigations series.']","['Cartwright, John']","[1611, 1611]"
A14688,0.0,0.0,0.0,"['A treatise of Antichrist Conteyning the defence of Cardinall Bellarmines arguments, which inuincibly demonstrate, that the pope is not Antichrist. Against M. George Downam D. of Diuinity, who impugneth the same. By Michael Christopherson priest. The first part.']","['Walpole, Michael']",[1613]
A01291,0.0,0.0,0.0,"['The pandectes of the law of nations contayning seuerall discourses of the questions, points, and matters of law, wherein the nations of the world doe consent and accord. Giuing great light to the vnderstanding and opening of the principall obiects, questions, rules, and cases of the ciuill law, and common lawe of this realme of England. Compiled by William Fulbecke.', 'Early English books online text creation partnership.']","['Fulbeck, William']","[1602, 1602]"
A18501,0.0,0.0,0.0,"['Of wisdome three bookes written in French by Peter Charro[n] Doctr of Lawe in Paris. Translated by Samson Lennard', 'De la sagesse. English']","['Charron, Pierre', 'Lennard, Samson', 'Hole, William']",[1608]
A15794,0.4103434,-0.7247383,-1.032825,['The nevv age of old names. By Ios. Wib. Master of Artes of Trinitie Colledge in Cambridge'],"['Wybarne, Joseph.']",[1609]
A18475,0.0,0.0,0.0,"['A true discourse of all the royal passages, tryumphs and ceremonies, obserued at the contract and mariage of the high and mighty Charles, King of Great Britaine, and the most excellentest of ladies, the Lady Henrietta Maria of Burbon, sister to the most Christian King of France Together with her iourney from Paris to Bulloigne, and thence vnto Douer in England, where the King met her, and the manner of their enterview. As also the tryumphant solemnities which passed in their iournies from Douer to the citie of London, and so to Whitehall, &c.', 'Early English books online text creation partnership.  Navigations series.']",[],[1625]
A73571,0.0,0.0,0.0,"['Our Lordes famile and many other poinctes depending upon it opened against a Iew, Rabbi David Farar: who disputed many houres, with hope to overthrow the gospel, opened in Ebrew explication of Christianitie; that instructed, Rabbi Abraham Ruben. With a Greke epistle to the Geneveans. By H. Broughton.', 'Early English books online text creation partnership.']","['Broughton, Hugh']",[1608]
A01454,0.0,0.0,0.0,"['Historie naturall and experimentall, of life and death. Or of the prolongation of life. Written in Latine by the Right Honorable Francis Lo. Verulam, Vis-count St. Alban', 'Historia vitae et mortis. English']","['Bacon, Francis', 'Bacon, Francis', 'Rawley, William']","[1638, 1637]"
A01483,0.0,0.0,0.0,"['The historie of the reigne of King Henry the Seuenth VVritten by the Right Hon: Francis Lo: Virulam, Viscount S. Alban. Whereunto is now added a very vsefull and necessary table.']","['Bacon, Francis']",[1629]
A17587,0.0,0.0,0.0,['A re-examination of the five articles enacted at Perth anno 1618 To wit. concerning the communicants gesture in the act of receaving. The observation of festivall dayes. Episcopall confirmation or bishopping. The administration of baptisme and the supper of the Lord in privat places.'],"['Calderwood, David']",[1636]
B14792,1.4724708,-1.6948615,-1.8682528,"['The treasurie of auncient and moderne times· Containing the learned collections, iudicious readings, and memorable obseruations: not onely diuine, morrall and phylosophicall. But also poeticall, martiall, politicall, historicall, astrologicall, &c. Translated out of that worthy Spanish gentleman, Pedro Mexio. And M. Francesco Sansouino, that famous Italian. As also, of those honourable Frenchmen, Anthonie Du Verdier, Lord of Vaupriuaz: Loys Guyon, Sieur de la Nauche, counsellor vnto the King: Claudius Gruget, Parisian, &c.', 'Treasurie of auncient and moderne times. Part 1.', 'Early English books online text creation partnership.']","['Mexía, Pedro', 'Sansovino, Francesco', 'Du Verdier, Antoine', 'Guyon, Louis', 'Gruget, Claude. aut', 'Milles, Tho. (Thomas)']","[1613, 1315]"
A02606,2.1178617,-0.6960241,-1.5281584,"['A true discourse of the present estate of Virginia and the successe of the affaires there till the 18 of Iune. 1614. Together with a relation of the seuerall English townes and forts, the assured hopes of that countrie and the peace concluded with the Indians. The christening of Powhatans daughter and her mariage with an English-man. Written by Raphe Hamor the yonger, late secretarie in that colony.']","['Hamor, Ralph']","[1615, 1614, 1614]"
A68150,0.0,0.0,0.0,"['A briefe discourse of the scriptures Declaring the seuerall stories, liues, and deaths, of the fathers, from the Creation of Adam, vnto the death of Ioseph: very necessarie to be read and practised, for easie vnderstanding of the Scriptures in a short time.']","['Hayne, Thomas']",[1614]
A13290,2.0591376,-1.2304249,-1.1252792,"['Virginia. A sermon preached at White-Chappel, in the presence of many, honourable and worshipfull, the aduenturers and planters for Virginia. 25. April. 1609 Published for the benefit and vse of the colony, planted, and to bee planted there, and for the aduancement of their Christian purpose. By William Symonds, preahcer at Saint Sauiors in Southwarke..']","['Symonds, William']",[1609]
A01694,1.121028,-1.0484492,-1.4098165,"['A vvomans vvoorth, defended against all the men in the world Proouing them to be more perfect, excellent, and absolute in all vertuous actions, then any man of what qualitie soeuer. Written by one that hath heard much, seene much, but knowes a great deale more.', ""Paradoxe apologique, où il est fidellement démonstré que la femme est beaucoup plus parfaite que l'homme en toute action de vertu. English""]","['Pontaymeri, Alexandre de', 'Munday, Anthony', 'Gibson, Anthony.']",[1599]
A12830,1.1632481,-0.26267225,-1.4876477,"['A geographicall and anthologicall description of all the empires and kingdomes, both of continent and ilands in this terrestriall globe Relating their scituations, manners, customes, prouinces, and gouernements.']","['Stafford, Robert']",[1607]
A13535,0.0,0.0,0.0,"['A commentarie vpon the Epistle of S. Paul written to Titus. Preached in Cambridge by Thomas Taylor, and now published for the further vse of the Church of God. With three short tables in the end for the easier finding of 1. doctrines, 2. obseruations, 3. questions contained in the same']","['Taylor, Thomas']","[1612, 1612]"
A14514,1.8396691,-1.544716,-1.0024068,"['A true and sincere declaration of the purpose and ends of the plantation begun in Virginia of the degrees which it hath receiued; and meanes by which it hath beene aduanced: and the resolution and conclusion of his Maiesties councel of that colony, for the constant and patient prosecution thereof, vntill by the mercies of God it shall retribute a fruitful haruest to the kingdome of heauen, and this common-wealth. Sett forth by the authority of the gouernors and councellors established for that plantation.']",['Counseil for Virginia (England and Wales)'],[1610]
A10821,1.2355974,-1.4395242,-1.6287307,"['The merchants mappe of commerce wherein, the universall manner and matter of trade, is compendiously handled. The standerd and currant coines of sundry princes, observed. The reall and imaginary coines of accompts and exchanges, expressed. The naturall and artificiall commodities of all countries for transportation declared. The weights and measures of all eminent cities and tovvnes of traffique, collected and reduced one into another; and all to the meridian of commerce practised in the famous citie of London. By Lewes Roberts, merchant. Necessary for all such as shall be imployed in the publique affaires of princes in forreigne parts; for all gentlemen and others that travell abroad for delight or pleasure, and for all merchants or their factors that exercise the art of merchandizing in any part of the habitable world.']","['Roberts, Lewes', 'Dalen, Cornelius van']","[1638, 1688]"
B14433,1.8796747,-0.5751045,-1.5308515,"['Dauids palme and cedar shewing the reward of the righteous. In a sermon preached at Eccleston church in Lancashire; Iuly, 25. 1614. being the day of dedication of Heskine Schoole: founded by Sir Iames Pemberton knight, late alderman and citizen of London. By William Leigh Bachelor ini Diuinity, and pastor at Standish.', 'Early English books online text creation partnership.']","['Leigh, William']","[1615, 1615]"
A10809,0.0,0.0,0.0,"['Honours conquest Wherein is conteined the famous hystorie of Edward of Lancaster recounting his honourable trauailes to Ierusalem, his heroic adventures and honours, in sundrie countries gained: his resolutions, and attempts in armes. With the famous victories performed by the knight, of the vnconquered castel, a gallant English knight, his admirable forces, and sundrie conquests obtained, with his passions and sucesse in loue: full of pleasant discourses, and much varietie. VVriten by H.R.']",['H. R. (Henry Roberts)'],[1598]
A68795,0.0,0.0,0.0,"['The case and cure of a deserted soule, or, A treatise concerning the nature, kindes, degrees, symptomes, causes, cure of, and mistakes about  spirituall desertions by Jos. Symonds ...']","['Symonds, Joseph.']","[1639, 1638]"
A16539,0.0,0.0,0.0,"['The last battell of the soule in death diuided into eight cof̃erences ... : whereby are shown the diuerse skirmishes that are between the soule of man on his death-bedde, and the enemies of our saluation : carefullie digested for the comfort of the sicke  / by Mr. Zachary Boyd, preacher of Gods word at Glasgow.']","['Boyd, Zacharie']","[1629, 1629, 1629, 1629]"
A12777,1.6733246,-1.2181346,-1.0751495,"['The faerie qveene disposed into twelue books, fashioning XII. morall vertues.']","['Spenser, Edmund']","[1590, 1589]"
A09800,0.0,0.0,0.0,"['The philosophie, commonlie called, the morals vvritten by the learned philosopher Plutarch of Chæronea. Translated out of Greeke into English, and conferred with the Latine translations and the French, by Philemon Holland of Coventrie, Doctor in Physicke. VVhereunto are annexed the summaries necessary to be read before every treatise', 'Moralia. English']","['Plutarch.', 'Holland, Philemon']",[1603]
A09169,1.9894222,-0.65911615,-1.1805472,"['The image of bothe churches. Hierusalem and Babel vnitie and confusion. Obedienc [sic] and sedition. By, P. D. M.']","['Pattenson, Matthew.']",[1623]
A19352,0.0,0.0,0.0,"['Essayes. By Sir William Corne-Waleys the younger, Knight', 'Essays']","['Cornwallis, William', 'Olney, Henry.']",[1600]
A16711,2.0008738,-0.82578605,-0.9092192,"['A briefe and true relation of the discouerie of the north part of Virginia being a most pleasant, fruitfull and commodious soile: made this present yeere 1602, by Captaine Bartholomew Gosnold, Captaine Bartholowmew [sic] Gilbert, and diuers other gentlemen their associats, by the permission of the honourable knight, Sir Walter Ralegh, &c. Written by M. Iohn Brereton one of the voyage. Whereunto is annexed a treatise, of M. Edward Hayes, conteining important inducements for the planting in those parts, and finding a passage that way to the South sea, and China.']","['Brereton, John', 'Hayes, Edward']",[1602]
A14660,1.4784496,-1.8375385,-2.0566344,"['The English pharise, or religious ape Being the weekes worke of a poore vnlearned professor of the gospell of Christ, zealously and truely checking the counterfeit professor, but open persecutor of Christs true doctrine and disicpline. By Iohn Walker, dwelling at Leeds in Yorkshire.']","['Walker, John']",[1616]
A02758,2.033445,-1.0763267,-1.2640314,"['Klinike, or The diet of the diseased· Divided into three bookes. VVherein is set downe at length the whole matter and nature of diet for those in health, but especially for the sicke; the aire, and other elements; meat and drinke, with divers other things; various controversies concerning this subject are discussed: besides many pleasant practicall and historicall relations, both of the authours owne and other mens, &c. as by the argument of each booke, the contents of the chapters, and a large table, may easily appeare. Colellected [sic] as well out of the writings of ancient philosophers, Greeke, Latine, and Arabian, and other moderne writers; as out of divers other authours. Newly published by Iames Hart, Doctor in Physicke.']","['Hart, James']",[1633]
A11056,1.9272344,-1.0603744,-0.9708184,"['A true relation of the most prosperous voyage made this present yeere 1605, by Captaine George Waymouth, in the discouery of the land of Virginia where he discouered 60 miles vp a most excellent riuer; together with a most fertile land. Written by Iames Rosier. a gentleman employed in the voyage.', 'Early English books online text creation partnership.  Navigations series.']","['Rosier, James']",[1605]
A18933,0.0,0.0,0.0,"['The conuerted Iew or Certaine dialogues betweene Micheas a learned Iew and others, touching diuers points of religion, controuerted betweene the Catholicks and Protestants. Written by M. Iohn Clare a Catholicke priest, of the Society of Iesus. Dedicated to the two Vniuersities of Oxford and Cambridge  ...']","['Clare, John', 'Anderton, Lawrence', 'Anderton, Roger']",[1630]
A01292,0.0,0.0,0.0,"['A parallele or conference of the ciuill law, the canon law, and the common law of this realme of England VVherein the agreement and disagreement of these three lawes, and the causes and reasons of the said agreement and disagreement, are opened and discussed. Digested in sundry dialogues by William Fulbecke. At the end of these dialogues is annexed a table of the sections ...', 'Parallele or conference of the civill law, the canon law, and the common law of this realme of England. Part 1', 'Early English books online text creation partnership.']","['Fulbeck, William']",[1601]
A16275,0.55718553,-1.4367965,-2.018028,"['The six bookes of a common-weale. VVritten by I. Bodin a famous lawyer, and a man of great experience in matters of state. Out of the French and Latine copies, done into English, by Richard Knolles', 'Six livres de la République. English']","['Bodin, Jean', 'Knolles, Richard']",[1606]
A16507,2.2691338,-0.7615321,-1.1056372,"['The mapp and description of Nevv-England together with a discourse of plantation, and collonies: also, a relation of the nature of the climate, and how it agrees with our owne country England. How neere it lyes to New-found-land, Virginia, Noua Francia, Canada, and other parts of the West-Indies. Written by Sr. William Alexander, Knight.', 'Encouragement to colonies', 'Early English books online text creation partnership.  Navigations series.']","['Stirling, William Alexander']",[1630]
A08063,1.2507905,-1.3097932,-1.6026282,"['A discourse whether a noble man by birth or a gentleman by desert is greater in nobilitie', 'Nennio. English']","['Nenna, Giovanni Battista.', 'Jones, William']",[1600]
A20076,0.0,0.0,0.0,"['The pleasant comedie of old Fortunatus As it was plaied before the Queenes Maiestie this Christmas, by the Right Honourable the Earle of Nottingham, Lord high Admirall of England his seruants.', 'Old Fortunatus']","['Dekker, Thomas']",[1600]
A19191,0.0,0.0,0.0,"['The historie of Philip de Commines Knight, Lord of Argenton', 'Mémoires. English']","['Commynes, Philippe de', 'Danett, Thomas']","[1596, 1596]"
A06927,1.6244135,-0.68471175,-1.4244752,"['The second booke of the English husbandman Contayning the ordering of the kitchin-garden, and the planting of strange flowers: the breeding of all manner of cattell. Together with the cures, the feeding of cattell, the ordering both of pastures and meddow-ground: with the vse both of high-wood and vnder-wood. Whereunto is added a treatise, called Good mens recreation: contayning a discourse of the generall art of fishing, with the angle, and otherwise; and of all the hidden secrets belonging thereunto. Together vvith the choyce, ordering, breeding, and dyeting of the fighting cocke. A worke neuer written before by any author. By G.M.', 'English husbandman. Part 2-3']","['Markham, Gervase', 'Dennys, John']",[1614]
A14516,2.0992992,-0.50700355,-1.8064129,"['By the Counsell of Virginea seeing it hath pleased God ... that now by the wisdome and industry of the Lord Governour settled in Virginea, the state and business of the English plantation there  succeedeth with hope of a most prosperous event ...']","['Counseil for Virginia (England and Wales)', 'Virginia Company of London.']",[1611]
A19768,0.0,0.0,0.0,"['Aphorismes ciuill and militarie amplified with authorities, and exemplified with historie, out of the first quarterne of Fr. Guicciardine.']","['Dallington, Robert', 'Guicciardini, Francesco']",[1613]
